"","Intercept","beta_cis","beta_trans","X177","X182","X187","X192","X194","X198"
"ENSMUSG00000020280",-9.9160990524406,0.10674665924637,0.0221487806422022,-0.726888997815437,-0.647529291542318,-0.411154836492122,-0.722732906543475,-0.932116695575114,-0.568007441393925
"ENSMUSG00000020283",-8.71728853779404,0.464975600565748,0.473022367236883,-3.17008658205296,-2.62987805433773,-3.72384451288959,-2.66211313792431,-2.96023064023474,-2.94936567363768
"ENSMUSG00000020284",-9.86392250190799,0.212510447889128,0.0861208228089983,1.06938506840301,1.13362827658327,0.918876520342526,0.92512747793728,0.666250405480879,0.88949922093085
"ENSMUSG00000020288",-10.7381235621719,0.254433986130935,0.284683916505897,-1.11254028554217,-0.965450090392498,-1.72328129200066,-0.646915702515785,-1.73319934747074,-0.687621340670754
"ENSMUSG00000020300",-9.61241249412605,0.186963251644202,0.0237531563698878,-1.4655155282909,-1.37086967469258,-1.46322944546949,-1.63862599788868,-1.58027338947738,-1.56473995761496
"ENSMUSG00000020305",-11.6565726174001,-0.382390088731015,-0.313402332641162,0.214808164295707,-0.0506235049780154,0.0450171112567186,0.263423337676686,0.317442879706334,-0.795858247526443
"ENSMUSG00000020308",-10.8372066198477,-0.00168353203242691,0.212968137041725,0.541154458882348,0.852714027842725,0.391359040811292,0.756718270919194,0.398146432307081,0.342062687568982
"ENSMUSG00000020315",-6.10737018735321,0.0312498438980806,-0.0939165898642799,-1.68716837918205,-1.60656103853268,-1.65671483668098,-1.64149618459674,-1.74361852876866,-1.77356451447011
"ENSMUSG00000020321",-6.97207562248932,0.159499842678435,0.346851672146739,1.09828576078905,1.12808676384986,1.10060583926416,1.04246998415583,0.96046985407671,1.13648500658373
"ENSMUSG00000020326",-7.79345126572896,0.174227801265686,0.0327193895888467,0.642447148535126,0.666693565376694,0.778566901052368,0.667739592777821,0.679332988152746,0.855677210280112
"ENSMUSG00000020328",-10.8548269194789,-0.256269543875556,-0.0786685017688852,-0.1231525751198,-0.245021649379939,0.039268636682461,0.145801456927296,0.146988673733508,0.516657720880097
"ENSMUSG00000020334",-12.902854433093,-0.0439636390983145,-0.1377907463158,-1.13766766771386,0.137281866344286,0.0664793955624697,0.790299264285282,0.299916782528937,1.19322888183762
"ENSMUSG00000020340",-13.0749701418428,3.12594161271727,-0.205031244410354,-0.252406685883351,0.179058273433106,-0.674690088432244,-0.18427910612883,0.414562699765451,1.00419432491998
"ENSMUSG00000020346",-9.62336197061435,0.08183431178337,0.137057016239779,-0.743826832733328,-0.616530896513901,-0.956613255452847,-0.852473442385502,-0.654509560400165,-1.2803031517431
"ENSMUSG00000020349",-7.65410262223689,-0.0745549348856282,-0.118765248389943,-1.10045825517972,-0.986531571626439,-1.15508652452196,-1.14753338996806,-1.11278570800262,-1.78083086954311
"ENSMUSG00000020357",-9.90748564026379,-0.37327848991072,-0.448875228499541,-1.65095110999981,-2.05089498441922,-1.16778560876347,-1.11477919837273,-1.16718270900548,-1.35110195794132
"ENSMUSG00000020358",-8.64575350997148,-0.124804038145246,-0.0613421453513277,-0.889861184154704,-0.990823602567663,-0.753879392205426,-1.03576267446974,-0.850261028406906,-0.745948837221765
"ENSMUSG00000020359",-10.4077105774368,0.312135565713482,0.0851802704793003,-0.474741011457241,-0.194274730581172,-0.322488244542645,0.101835548103301,-0.254250347059176,0.16407891293316
"ENSMUSG00000020361",-7.84699030584489,0.0429511814077439,-0.0562542581141666,-1.6179778825938,-1.42840607307077,-1.80486499502725,-1.34581581502129,-1.41178605607534,-1.3244049454436
"ENSMUSG00000020366",-9.06976225530738,0.150762022450815,0.101780198556495,-2.12939681049308,-1.88938812474122,-2.70089168226687,-2.06707609755258,-1.98375270087186,-1.86764771582534
"ENSMUSG00000020376",-9.39291257579195,0.0380632209128644,0.0945039362947981,-0.0411837339353666,-0.478202255849782,-0.497061722398901,-0.225681910157221,-0.291191664691219,-0.401973022740183
"ENSMUSG00000020380",-10.5858998420245,0.037201517366088,-0.0291451510547252,-0.0527882342953869,-0.112219244639815,-0.612931947813092,0.0430482659719906,-0.222637673601535,0.193824649950214
"ENSMUSG00000020385",-9.53350226588223,0.0755880022654894,-0.034314175962421,-0.32214553707059,-0.519110547464848,0.138003510980476,-0.300603345314571,-0.0559519187351728,0.406880083684932
"ENSMUSG00000020387",-10.9515462230105,-0.00968786293113399,0.325000214930442,0.525652194174616,0.915190730610398,0.824737602559455,0.796442937651707,0.682464468914729,0.166090833193672
"ENSMUSG00000020392",-11.2484054307006,-0.0605079262166512,0.00328933033422554,0.803137900746219,0.665972027240579,0.887019941046519,1.04489148292442,0.793164757107884,1.10203116092558
"ENSMUSG00000020393",-9.95406143805737,0.057559500032878,-0.0910634821056322,-1.24088946296562,-1.05156347150823,-1.40926890166435,-1.07478939076344,-1.63622477925913,-1.15580128200032
"ENSMUSG00000020400",-9.04447148673052,-0.111239394633484,0.132171374388698,0.146742253615799,0.260512797709096,0.478482773987188,0.40890695917429,0.328258525140186,0.37076188480553
"ENSMUSG00000020412",-10.266254029324,0.479781780232729,0.0745688593023684,-0.84923986206824,-1.30331983438793,-1.13998054250413,-1.3554272001306,-0.770590728641244,-1.02444138378593
"ENSMUSG00000020413",-10.5490330779788,-0.546009169767565,-0.458415891464167,0.469487569909433,0.802521351309974,0.666939840073335,0.753367534450707,0.72542088611189,0.777962995245152
"ENSMUSG00000020422",-10.8812029209635,-0.0879763179283239,0.17354789929971,0.519607840181258,0.530428084983544,0.595195728258637,0.39606153345838,0.392923250453289,0.537717491932145
"ENSMUSG00000020427",-10.1821705921728,0.118822867397679,0.215709572925651,0.301965691041053,0.121886015360525,0.0399000241075669,-0.106171673927024,-0.177076606721908,-0.220549147045422
"ENSMUSG00000020430",-10.0446223206856,0.284338937531555,-0.0696841940633022,0.606205735835024,0.511250468380474,0.415554025343835,0.644150889790444,0.44798154321238,0.762486224414326
"ENSMUSG00000020432",-8.36913565326767,-0.237797653045435,0.133199150075592,0.935533882489763,1.04943392975019,1.02647915696443,0.959222683802849,1.12256733649799,0.873352655880678
"ENSMUSG00000020439",-10.016124715753,-0.0986264386435966,-0.375596806560957,-0.913577997117371,-0.131191306804713,-0.350952785753371,-0.562702546123712,-0.771469075407326,-0.791475148953883
"ENSMUSG00000020455",-10.7729120500755,0.0799650964458417,0.12063118731113,-1.08564350152792,-0.742471976797956,-1.41670713132767,-1.4314914378368,-0.940061471061867,-2.49987549093043
"ENSMUSG00000020458",-8.03959936068691,0.213978881319763,0.229383642656047,-0.488325427989284,-0.647325515037837,-0.476357680786761,-0.470707724310677,-0.52106975818148,-0.625499345149193
"ENSMUSG00000020462",-10.4493732581242,-0.666289001296858,-0.146604734456467,-0.495123825256534,-0.763954422682293,-1.32913447967666,-0.747487173510102,-0.461255442126741,-0.410649400832717
"ENSMUSG00000020463",-8.83169416804103,-0.202577706427272,-0.0847743168186764,0.204521690717009,0.256406412044496,0.179417718669975,0.246083232002756,0.161605011396703,0.378509300774396
"ENSMUSG00000020467",-11.320921958531,0.139446215989231,0.643964089743315,-0.853170736778122,-1.90749908491244,-0.300338992218195,-1.93690542935263,-0.355479958522893,-1.36608044361824
"ENSMUSG00000020472",-10.2120623948353,-0.44597356778605,-0.501173848764612,-0.894597636612789,-1.02103412197888,-1.01908084397634,-1.40955412286633,-0.923995705560221,-0.367064252873658
"ENSMUSG00000020476",-9.42501745274142,-0.00445005208995981,-0.0618064432456272,0.88407349547815,0.996265216668326,0.887852333248456,0.962761976339705,0.775449322479701,0.849776419227052
"ENSMUSG00000020477",-9.21703992701179,0.0181172092014711,0.0234102646273245,0.854422775698593,0.966826159369528,0.679335683333217,0.645910776364588,0.65891188023155,0.273231079195864
"ENSMUSG00000020483",-8.01156004067311,-0.0801878236914374,-0.0942290388516915,0.451904908828629,0.568693907011652,0.524348879634237,0.546903919530909,0.453927190682453,0.59289153479279
"ENSMUSG00000020484",-9.74037292253536,0.0397649364059703,-0.0957638242758129,0.0955934036497546,0.0818609259813364,0.134547297495703,-0.184215227460847,0.31784838894636,0.0702000557999985
"ENSMUSG00000020485",-10.4504266199278,-0.237122251220918,-0.154623213354452,0.630186890299442,0.328412176611729,0.353974612318308,0.432246359602413,0.200201229868875,0.209550314906711
"ENSMUSG00000020495",-10.3452885345296,-0.467103355290336,-0.533681080542616,-0.668558798241624,-0.374202521138119,-1.36202270137454,-0.81259068027705,-1.27790673530322,-1.69491354173417
"ENSMUSG00000020496",-8.4869509199273,-0.272233218867039,-0.152297049382274,-1.78054780780543,-1.43822752770987,-1.88771015181532,-1.62826741177179,-2.02961742893957,-2.27686670263167
"ENSMUSG00000020521",-9.73159799885961,-0.0417299547391135,-0.0285788462294185,-0.236901886615026,-0.652906262755537,-0.457075544339768,-0.00409280160463314,-0.0347823061847226,-0.0778064080249052
"ENSMUSG00000020527",-9.80767254950659,0.0304692293505958,0.105846783687998,-0.893236211598816,-1.10889525757937,-0.857862187527401,-0.986948035934131,-0.561283502054404,-0.618481459430504
"ENSMUSG00000020532",-4.51282917096909,0.0307382555188607,-0.204026886732156,-1.54686895317898,-1.74748189097089,-1.50742496271941,-1.67346702586109,-1.72051281208655,-1.46165782113247
"ENSMUSG00000020537",-9.68888366181234,-0.0739180434397497,-0.135968423002249,0.316292218058219,0.058324340971117,0.491811719846419,0.33373471337864,0.296275475412415,0.508702292254493
"ENSMUSG00000020541",-10.2624379008824,-0.0620011159993509,0.0952939046766878,0.447140253907382,0.508332039630705,0.737284240106215,0.671577396235722,0.431492185931732,0.920951522948188
"ENSMUSG00000020553",-10.6258484178776,0.365838416067191,0.197484393446825,0.208340164007296,0.454951263577931,-0.219025264624713,0.137062140415097,-0.0221024466267891,-0.076086894004754
"ENSMUSG00000020564",-9.70529655808847,-0.527241739043693,0.425325240408383,-0.270574989021202,-0.609709264254728,-0.175037188613715,-0.36914382529774,-0.415915057199537,0.171546891895381
"ENSMUSG00000020570",-8.611769345709,-0.190583092434553,-0.00402943589932284,-0.324190968803292,-0.53310821954328,-0.3559923012613,-0.498485194997301,-0.399162392068066,-0.741704339342394
"ENSMUSG00000020571",-8.94270409969632,0.358264760788222,0.117595329257383,0.876037849569386,1.02945582626058,0.692870113131714,0.818400198420265,0.770781943975083,0.827903783058276
"ENSMUSG00000020572",-7.34508015188,-0.295820112244611,-0.0591409564239627,-0.406918087415798,-0.257836153533069,-0.330750269051182,-0.337225182905674,-0.391645129187677,-0.283373020705541
"ENSMUSG00000020576",-9.48211644408865,0.0265614208304903,-0.196832452328021,0.461023198637158,0.405485891284639,0.256831605446797,0.471201012914481,0.387212577804387,0.353414168178722
"ENSMUSG00000020577",-9.56927185848653,-0.0199685934827242,-0.172288352014996,0.138841954359128,0.117472583591989,0.494661108061279,0.637190178654239,0.533279672637492,0.654556920898945
"ENSMUSG00000020580",-8.72533726422843,-0.050297302178353,0.0619129671450242,-0.500050448671116,-0.846865930608923,-0.708065875218191,-0.395962501278581,-0.615311642688316,-0.500589047037222
"ENSMUSG00000020590",-9.05995819900379,-0.111158008285112,-0.119779744490056,-1.99244642288437,-1.94485896605783,-2.14665033829192,-1.98744735770912,-1.76953726577537,-2.06962036592436
"ENSMUSG00000020593",-6.41543997684268,-0.0886101529669375,-0.191030731446013,-0.691045137179686,-0.656368420551168,-1.01763139912291,-0.732980844006649,-0.849153466414038,-0.863260155088399
"ENSMUSG00000020604",-12.1559315389709,-0.225160867142463,-0.0403555230663705,0.0553021503666084,0.85630688278792,0.768603499873901,1.38116063460857,0.264051120439844,0.470830986639523
"ENSMUSG00000020605",-10.895185930481,0.123668178718428,0.249898896507184,-1.04897715615165,-1.58558089461753,-1.24631731214178,-1.06760755644174,-0.811499929616365,-0.414108030633428
"ENSMUSG00000020608",-8.90878457519611,-0.19227989140962,0.00651218532071226,-0.298715428514188,-0.219125934949187,0.139287702451248,-0.131800865322376,-0.15736041685227,0.376494151443003
"ENSMUSG00000020611",-8.3649231922169,-0.0574878335886439,0.0615149342911318,-0.510991774994282,-0.430427975130214,-0.222997410507134,-0.429030416732741,-0.37823350128601,-0.217121025507365
"ENSMUSG00000020612",-7.75385110741072,-0.116617506841795,0.175207951334114,0.296659855507161,0.363570619299795,0.258053492826865,0.212909092352941,0.268237267650852,0.120773857153796
"ENSMUSG00000020614",-11.2884564977266,-0.723759646964094,0.0108732157394706,0.429068603334618,0.660262050772268,1.02174561142026,0.554223035305952,0.535288735720811,0.542106619260206
"ENSMUSG00000020620",-11.1178726784307,-0.490978944047693,0.290160264266948,0.302078529006129,0.187760001276146,0.424616709868963,0.817423674524916,0.825893238588873,0.635472528695787
"ENSMUSG00000020621",-10.4582637608959,0.421722029433033,0.493590441091577,-1.20131925958678,-0.941889663303015,-1.65835164256408,-1.36861345314593,-1.38551483257724,-1.44028663852938
"ENSMUSG00000020628",-9.19196540828193,-0.203806051492215,-0.240374077074119,0.897360234669139,0.768231238967873,0.83882370945011,0.763502499055786,0.781488556895615,0.925996054928537
"ENSMUSG00000020629",-8.99795472165364,-0.341451720252488,-0.454888049345028,-0.622028108097602,-0.828427089775384,-0.9465143883113,-0.930276790572524,-0.980140119669881,-1.51229902545354
"ENSMUSG00000020634",-8.57229010480137,0.340196080013002,0.491457392371916,-0.734702959515318,-0.895148342416179,-0.678794527000262,-0.680135130478275,-0.660207688386151,-0.574614709995445
"ENSMUSG00000020640",-9.33766703359261,0.34892413372246,0.215253581879125,-0.945520531113992,-0.69388000920724,-1.19306196809465,-1.5981066928663,-1.09729747967214,-0.879514579481797
"ENSMUSG00000020642",-9.52166913706202,0.457117558229285,0.362843682272254,-0.449055214177402,-0.759032958886805,-0.711319280325468,-0.585081100528901,-0.500344986622739,-0.634543821993543
"ENSMUSG00000020647",-8.5503092439692,-0.224806287478031,-0.0991317486808842,-1.29742732163906,-1.89454925862542,-1.51188971200639,-1.43563206947833,-1.28384537107855,-1.4384831195117
"ENSMUSG00000020648",-11.0180971446987,-0.504448579427044,-0.4989707988693,0.606580172960772,0.650075226767945,0.734108261347474,0.974172513736847,0.65209654671458,1.37826093784628
"ENSMUSG00000020650",-9.99903334041822,-0.0853913808479819,-0.0617408106832501,0.662436874479446,0.653352600246723,0.945826393918073,0.849213681341271,0.742751110861951,1.34878023719937
"ENSMUSG00000020658",-10.3906809471418,0.101177990223536,0.204782173171338,0.8964250019311,0.793827509688376,0.739395841494168,0.739661069137205,0.522432537759971,0.957584457308676
"ENSMUSG00000020659",-11.2293291170246,-0.0667793700149389,-0.167438992801097,0.444328332895277,0.191460259461559,0.361619777891983,0.422134198501336,0.541106117563877,0.955412751601692
"ENSMUSG00000020661",-9.6189939391823,-0.0657729884877237,0.0558941984078926,-0.401102147494862,-0.42660668829555,-0.847601969363673,-0.879748464240878,-0.551303532000034,-0.456805163104716
"ENSMUSG00000020664",-7.05015813947011,0.893480729104752,0.867217703445132,-1.60922469736107,-1.89432256391351,-1.6437090074137,-1.66211820280871,-1.72226091984113,-1.03769918073318
"ENSMUSG00000020671",-8.05537254072057,-0.150331303143674,-0.201899690150368,-1.70099142399553,-1.36130394813255,-2.09369596847509,-1.95337276125464,-2.04573860062552,-2.8298056985557
"ENSMUSG00000020677",-10.0281824625261,0.0407292751661706,-0.124866376149727,0.252956075704184,0.141052017017221,-0.245554809854293,0.0950223512664269,0.00327563209010275,0.0965410460934521
"ENSMUSG00000020680",-9.32667349211974,-0.0133792239703706,-0.311974775071803,-0.341497898714955,-0.30458256373193,-0.170688573799336,-0.175223346375351,-0.144420457938135,0.16747544674928
"ENSMUSG00000020687",-9.11396599810175,0.100671134564299,-0.0627880799136647,-0.0628285589944298,-0.148947106745514,0.139348750005524,0.109422087071572,-0.0741711059449152,-0.0749423469049182
"ENSMUSG00000020689",-12.5782067651652,-0.239329081855082,-0.057851278050888,-0.327112849373233,-0.422058806223155,-1.27937534339361,-0.398154521881501,-0.664002029135488,-0.461498239940891
"ENSMUSG00000020695",-10.8918194258143,-0.760606508002497,0.228085968608962,0.299631430317386,0.592991823749983,0.39270118203832,-0.00882420568099719,0.447988577917337,-0.74249374154716
"ENSMUSG00000020696",-10.3853506969106,-0.173001488278454,-0.283643421516368,0.645165266219741,0.483849668139877,0.935957663684526,0.824701828586522,0.937321048410374,1.16299374195517
"ENSMUSG00000020697",-10.500193698657,-0.163462595643328,-0.328467135472783,0.460828063030791,0.901912767311721,0.346901527059912,0.621384069952379,0.784005279091038,0.585397006925346
"ENSMUSG00000020700",-10.0479123930003,0.413559249091127,0.342911243891334,-1.95002983946758,-1.65275964881792,-1.38356892356995,-1.88098520176478,-1.72299465944687,-1.65085663251322
"ENSMUSG00000020705",-9.63813086034748,0.306293279253069,0.247775931422444,-0.99384049265091,-0.807345305887449,-0.96847057298495,-0.986961945983878,-0.911359960686659,-0.639522465782462
"ENSMUSG00000020706",-9.23407575752318,-0.500906549977321,-0.236596787181183,0.125409334871271,0.597666233080803,0.587958553221548,0.277740635237904,0.443482768869986,0.471886612819399
"ENSMUSG00000020709",-11.7729912311651,0.0184416171393476,0.0722956374464366,-1.03930447485498,-0.436316638827671,-0.219541171816329,-1.38503320607729,-0.46234501990164,-1.05373323652353
"ENSMUSG00000020715",-10.3524463154102,0.144308033111193,0.0707191232296662,0.249410968686352,0.403451063618391,0.349489230945908,0.373557509283701,0.567501745044325,0.50525094266277
"ENSMUSG00000020716",-8.96450227475001,-0.130847486654859,0.0301630060539886,-0.815185167523114,-0.936637633655459,-0.863202779187838,-0.733420760203351,-1.38597801138713,-1.81828460527889
"ENSMUSG00000020717",-8.23780481732707,-0.0131526545524995,0.0507494148684431,-0.600227311821989,-0.557241616278758,-0.444466192782348,-0.373742277352683,-0.352908433349469,-0.379086414727259
"ENSMUSG00000020720",-8.85024256956966,-0.0371975648070333,-0.0858989186997306,0.441498203280909,0.409824441695299,0.464611390250615,0.366260727762248,0.333945939383838,0.562841119781264
"ENSMUSG00000020721",-9.61955560745723,0.133478908056787,0.115052806412152,-0.289261339452296,-0.753522857084112,-0.84382768398161,-0.629068733937072,-0.629301092593516,-1.0044892727675
"ENSMUSG00000020736",-10.8554189586515,-0.773697971412734,-0.841132377480524,1.70590354724165,1.49554110676256,1.14587118498911,1.65174541781815,1.86580136188942,1.01138106019648
"ENSMUSG00000020738",-8.65285842606984,-1.08215716664202,-0.992819167871323,0.794104274691831,0.677730651314415,-0.14871810150274,0.474167471816163,0.826919032851423,-0.176848204798491
"ENSMUSG00000020740",-10.4430019497308,0.237195846289348,-0.0292870715400538,0.616513889646874,0.525112342730233,0.329044993027024,0.313707386976516,0.488978742097854,0.478925611880625
"ENSMUSG00000020741",-6.54882688075908,-0.0547765031387156,-0.0158639711119539,-0.198669497175952,-0.0621019150573286,-0.208436134978581,-0.17382850431805,-0.15950970160272,-0.207677284911966
"ENSMUSG00000020743",-8.01308043331963,-0.69637515311885,-0.520582355826318,-0.323111632654405,-0.0757851724088882,-0.659195715358745,-0.38495791386594,-0.396887178205647,-0.731476078429977
"ENSMUSG00000020744",-6.85377866820117,-0.397261830294894,-0.64617255467265,0.73247627162428,0.86525627275309,0.0745828423778615,0.76781837554715,0.736559893286193,0.314577412933954
"ENSMUSG00000020745",-8.02879915006566,-0.130205794360684,-0.122111997745622,-0.268580007920112,-0.248879491730608,-0.00577016488226064,-0.117034667859192,-0.144360386248915,0.134823445255791
"ENSMUSG00000020747",-7.62995156099943,-0.428772339882207,-0.221298342073324,-0.19101981330182,0.0711472703402481,-0.594263120094719,-0.0890263652950362,-0.165942542200418,-0.918975373862449
"ENSMUSG00000020752",-10.6822686599388,0.253788391675354,0.122668666643064,-0.630717255950155,-0.895118779707091,-0.642837623318615,-0.810868159527507,-0.375443137116901,-0.869674033138014
"ENSMUSG00000020774",-8.92160562935789,-0.139375548714905,-0.331577813682344,-2.45812842881803,-2.15275912689008,-2.0397347374972,-2.26248841987407,-2.32124588491797,-2.2412697533288
"ENSMUSG00000020775",-8.61220514351847,0.291662246911208,0.183836560467084,-2.25989388652001,-2.01616965203178,-2.32054917171837,-2.26460768486783,-2.32391273066639,-2.69242915926133
"ENSMUSG00000020776",-10.2509898462573,-0.0583713028435535,-0.122743789965178,-0.0596488978492014,-0.0580358307971477,-0.432693424124991,0.100034017063692,-0.261095952373117,0.0674639835751312
"ENSMUSG00000020777",-6.57655454709907,-0.150627951675313,-0.255592096631348,0.0806260162475394,0.117738531343102,0.281036325506589,0.176261586665671,0.238713797996116,0.254330067122891
"ENSMUSG00000020780",-9.50954114443519,-0.0725269553267071,-0.160232345998098,-0.0941935420455031,-0.0348014909115809,0.00853672292753694,-0.044042597309411,-0.193893456990216,0.23602910526506
"ENSMUSG00000020782",-10.6124122592013,-0.248068430520422,-0.360827696672443,-2.19362608992984,-1.26613016823139,-3.11920574463004,-2.46309185470768,-1.61207462581302,-1.54514367277171
"ENSMUSG00000020783",-9.69689426651099,-0.369285005794699,-0.302310984762304,-0.170368981168836,-0.353406320313747,-0.704427935779941,-0.199153511597965,0.0148002559846175,-0.357975341913497
"ENSMUSG00000020788",-10.6943601701789,0.216344502327342,0.0928029295221999,0.372677757812455,0.080926023700794,0.0613009047482709,0.113325259283969,0.126574367872507,0.134098048550851
"ENSMUSG00000020790",-9.192981775483,-0.012954404703293,-0.0731158936136471,-0.270876958874111,-0.479684407407162,-0.271567631916448,-0.222771892148064,-0.115772363275693,-0.306379449102199
"ENSMUSG00000020792",-9.46675808018221,-0.157220044268022,-0.0782530608696504,0.888103800891509,0.826135807864172,0.714342702112183,0.722113875513387,0.901894743184295,0.747239581813516
"ENSMUSG00000020802",-9.42250083148798,-0.317978890351181,-0.26431457134492,0.268344759937277,0.602444044669386,0.714492509507561,0.46432816257415,0.294984527381014,0.376163039783311
"ENSMUSG00000020814",-11.1114931926222,-0.423709003979432,-0.141330709548672,0.161824601718973,-0.177311828728562,0.506125794613106,0.325276721586979,0.0348405126773353,-0.14765849125451
"ENSMUSG00000020817",-9.25091801330276,-0.137971706279039,0.0511770526423893,-0.628500122124034,-0.759405123043971,-0.258802651155132,-0.569407311588786,-0.79125555764978,-0.794113479154883
"ENSMUSG00000020818",-9.36738021669066,-0.731174699637584,-0.706399634666566,0.228796611697379,0.557768594555783,-0.113910209968881,0.495027262756155,0.629360583975548,0.125139596709878
"ENSMUSG00000020821",-6.9993157691226,-0.0348411764754297,0.114273834184128,0.580514698912845,0.681355937166048,0.682984506689912,0.636262628758603,0.632559509878811,0.609602209959766
"ENSMUSG00000020823",-8.33620193674625,0.114818116912566,0.17259152482838,-0.0778408103586726,0.167968958441459,-0.305116040292635,-0.18762593766544,-0.295937123208564,-0.240263925948198
"ENSMUSG00000020827",-9.05753811050104,-0.0311888994589388,-0.00355094758901929,-0.654896093972521,-0.378762207803601,-0.573077750462354,-0.742161550584488,-0.812618187816556,-0.60710206333115
"ENSMUSG00000020828",-10.220401362071,-0.766824121883102,-0.540753249658434,0.173686824027694,0.345732076073896,0.2368148215678,0.365272074337512,0.526503950174694,0.140543762628853
"ENSMUSG00000020832",-9.29896642575906,-0.108555871948721,-0.158086661553702,-0.320702571368852,-0.248558169873008,-0.137012268705598,-0.154011484986812,-0.0850720970706966,0.218250164728684
"ENSMUSG00000020840",-10.043941547335,0.206992091614831,-0.112659194098565,0.0998435109780364,-0.126805874297151,-0.388169142873421,-0.417642648461284,-0.301650213736973,-0.595139678611894
"ENSMUSG00000020841",-8.47438270981635,0.122277119279,0.0860820452521455,-0.18505803251536,-0.251124663072129,-0.225130904514184,-0.287224252635382,-0.157427124048619,-0.355783809998979
"ENSMUSG00000020843",-10.2654128285231,-0.190680351485068,0.137112559526035,-0.290146616907032,-0.465607616380173,-0.00384082035045023,-0.210789925222667,-0.0744936938373999,-0.463668599506346
"ENSMUSG00000020844",-11.1993137524881,-0.102158408839235,0.257702263221691,0.299219853559182,0.0921433474887386,-0.272927648508996,0.172554476451922,-0.157592640451544,0.633433532825232
"ENSMUSG00000020849",-7.46079626626986,-0.146971071859579,-0.198663230748646,-0.455332402251051,-0.514786037136477,-0.464302693760563,-0.56957261189457,-0.426153135463711,-0.683342092043047
"ENSMUSG00000020850",-6.9471111767933,-0.161064120455259,-0.350835924988906,-2.37841892337987,-2.24105713565517,-2.24021095723887,-2.40260577834722,-2.09267920342223,-2.32559925455174
"ENSMUSG00000020859",-8.01594433001984,-0.0791964286008267,-0.00248504302845775,-0.420025652592727,-0.521033354277797,-0.21810348089883,-0.286933670474191,-0.152451060008839,-0.0363321401521705
"ENSMUSG00000020863",-9.02328623010133,-0.218965509376187,-0.0536260940126107,-3.01023615189229,-2.45680603665681,-2.63462656684131,-3.71376877810595,-5.25433885547259,-2.95715347425061
"ENSMUSG00000020865",-13.6618000547336,0.242339229337937,0.494627825797303,0.226706869659407,-4.41973513962697,0.867463453134862,0.408324456057067,1.09310964610726,-4.4191968275456
"ENSMUSG00000020868",-10.567394607549,0.185822123515506,0.0581335124654162,0.262218779290769,0.276916627553155,-0.0297285285725997,0.39656821904314,0.224967585372822,0.370300545428462
"ENSMUSG00000020869",-8.45288935201682,-0.0360438875437762,-0.165740245425291,-1.27720631913236,-0.907053311751224,-1.58585171265288,-1.22673869864655,-1.47281908189265,-1.61964441370864
"ENSMUSG00000020873",-10.0090314915895,-0.0495884677978175,-0.0510247023683696,1.10988135308493,1.27049148922439,1.23375523350845,1.2097942314683,1.30152324654283,1.1264964894852
"ENSMUSG00000020883",-8.72604414110143,-0.0583924185011297,-0.102476977750513,-1.18252676937121,-1.13747100090487,-1.02811185958981,-1.0681208133076,-1.03253002734437,-0.894269144327919
"ENSMUSG00000020889",-8.73640489200347,-0.0832287061283495,-0.0754862092050219,-0.324681973975426,-0.792998213214558,-0.129115570074258,-0.442939891546898,-0.662939864111164,0.023469557889809
"ENSMUSG00000020893",-10.2926609950218,0.185291814966786,0.720320154094086,-0.0797056776799592,0.295253206244254,-0.270200604188668,0.437197250966866,-0.947149821842303,-0.522526558953519
"ENSMUSG00000020894",-9.21643456615617,0.0812482829919181,0.184059949014858,0.396455093765549,0.17885756671424,0.374642616898315,0.23464264948491,0.16501924750389,0.461642718961824
"ENSMUSG00000020895",-12.7159420617998,0.113823473115387,0.177703385330292,1.13818092725465,1.57813344506637,-0.0673056485563896,1.27225363215461,1.0703349095017,0.281424316103551
"ENSMUSG00000020898",-10.261517699784,-0.0747299408916812,-0.0916502191144219,-0.735038323777935,-0.534618323182993,-0.910780652363057,-0.698365294092086,-0.961202691167688,-1.05807699910314
"ENSMUSG00000020900",-10.4108446123205,0.337970516592704,0.106101897497987,0.311990292853869,-0.0497806440999084,0.319248206513864,-0.0176397455014641,0.273646247647736,0.24094495896348
"ENSMUSG00000020902",-10.0482438975812,-0.474902792978474,0.467698222641269,-1.26471975323776,-1.09853806452658,-0.797588093663876,-1.11607387233913,-1.2245832186798,-1.02345839280982
"ENSMUSG00000020917",-4.03421061899699,-0.093087691849057,-0.15306856521233,0.149529729162512,0.0235352230521933,0.106976134688526,-0.154660057959446,-0.063369433111518,0.367330012968648
"ENSMUSG00000020918",-10.2819019252967,0.135516914963078,-0.0782521993029549,-0.124517161786466,-0.165028352578614,-0.786109025790546,-0.599312851603716,-0.449646376751698,-0.804575057332021
"ENSMUSG00000020919",-9.03383510552082,0.203479625047644,0.289756995947161,-0.186072342100344,-0.186732817404898,-0.253695653291998,-0.241744315862385,-0.28840399045007,-0.310419702753146
"ENSMUSG00000020923",-8.74318219534651,0.0561925061697146,-0.179883618972716,0.381651500534496,0.399343210376607,0.233476447559143,0.320535114044137,0.352893895033229,0.352712048960646
"ENSMUSG00000020926",-11.6373934319407,0.25613438370024,-0.318835066130611,0.752038368452429,0.418777752463503,0.310079876473103,0.469804550360988,-0.146342517447783,-0.036652744803738
